index,epoch,rollout_time,msl,u10,v10,t2m,z1000,z925,z850,z700,z600,z500,z400,z300,z250,z200,z150,z100,z50,q1000,q925,q850,q700,q600,q500,q400,q300,q250,q200,q150,q100,q50,t1000,t925,t850,t700,t600,t500,t400,t300,t250,t200,t150,t100,t50,u1000,u925,u850,u700,u600,u500,u400,u300,u250,u200,u150,u100,u50,v1000,v925,v850,v700,v600,v500,v400,v300,v250,v200,v150,v100,v50
0,10.0,0.0,63.60416030883789,0.8951852917671204,0.8947032690048218,0.7486539483070374,0.0,0.0,46.10365295410156,0.0,0.0,58.66494369506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8395254611968994,0.0,0.0,0.3122147023677826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8195779919624329,0.0,0.0,0.6024833917617798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4979339838027954,0.0,0.0,1.9276971817016602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4418652057647705,0.0,0.0,1.8538111448287964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,62.71782302856445,0.8849565386772156,0.8883341550827026,0.751148521900177,0.0,0.0,45.666011810302734,0.0,0.0,58.336952209472656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8344472050666809,0.0,0.0,0.31014448404312134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815981924533844,0.0,0.0,0.5969340801239014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4899652004241943,0.0,0.0,1.9132459163665771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.439362645149231,0.0,0.0,1.8451504707336426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,0.0,62.22543716430664,0.8812636137008667,0.8835639357566833,0.7435022592544556,0.0,0.0,45.482948303222656,0.0,0.0,57.050498962402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8298481702804565,0.0,0.0,0.30901631712913513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8095247149467468,0.0,0.0,0.5911403894424438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4825183153152466,0.0,0.0,1.9041602611541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.434743881225586,0.0,0.0,1.8377209901809692,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,62.11806869506836,0.8780434727668762,0.8806995749473572,0.7396858334541321,0.0,0.0,45.301910400390625,0.0,0.0,56.79307174682617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.825650155544281,0.0,0.0,0.3072466254234314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079760670661926,0.0,0.0,0.5891740322113037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4726790189743042,0.0,0.0,1.8968209028244019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4243357181549072,0.0,0.0,1.8360304832458496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0.0,62.210811614990234,0.876230001449585,0.879389762878418,0.7470158934593201,0.0,0.0,45.80463409423828,0.0,0.0,58.230716705322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245067000389099,0.0,0.0,0.3064282238483429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8037983775138855,0.0,0.0,0.5858830213546753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4730147123336792,0.0,0.0,1.8950142860412598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4230964183807373,0.0,0.0,1.8274340629577637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,61.22704315185547,0.8719602227210999,0.8723559379577637,0.7332723140716553,0.0,0.0,44.539756774902344,0.0,0.0,55.956268310546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8204450607299805,0.0,0.0,0.30577775835990906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7986830472946167,0.0,0.0,0.5836771130561829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.465315818786621,0.0,0.0,1.883738398551941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4145056009292603,0.0,0.0,1.816272258758545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0.0,60.65324020385742,0.8693953156471252,0.8737295866012573,0.7361087799072266,0.0,0.0,44.135345458984375,0.0,0.0,55.92557144165039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211932182312012,0.0,0.0,0.3048827350139618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7982051968574524,0.0,0.0,0.5837895274162292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46271812915802,0.0,0.0,1.8808187246322632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414292335510254,0.0,0.0,1.8172115087509155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0.0,60.81245803833008,0.867317795753479,0.8664580583572388,0.7306703329086304,0.0,0.0,44.22227096557617,0.0,0.0,56.28166961669922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8171348571777344,0.0,0.0,0.30408135056495667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991677522659302,0.0,0.0,0.5822529196739197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4565085172653198,0.0,0.0,1.876468300819397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4082714319229126,0.0,0.0,1.8041325807571411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0.0,60.780704498291016,0.8655927777290344,0.8679926991462708,0.7308037281036377,0.0,0.0,44.484745025634766,0.0,0.0,56.74697494506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8170456290245056,0.0,0.0,0.30302900075912476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939931154251099,0.0,0.0,0.5762948989868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4526790380477905,0.0,0.0,1.867084264755249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4055216312408447,0.0,0.0,1.8036656379699707,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0.0,59.82160186767578,0.8602803945541382,0.8626007437705994,0.7269911170005798,0.0,0.0,43.464473724365234,0.0,0.0,54.73991394042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8145098090171814,0.0,0.0,0.30248844623565674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8000339269638062,0.0,0.0,0.5747111439704895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4539076089859009,0.0,0.0,1.864113211631775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3985865116119385,0.0,0.0,1.7976958751678467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,59.68073654174805,0.8582121729850769,0.8613331913948059,0.7279367446899414,0.0,0.0,43.53478240966797,0.0,0.0,54.87397766113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8128259778022766,0.0,0.0,0.3017716109752655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7919211387634277,0.0,0.0,0.573715329170227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4500515460968018,0.0,0.0,1.862407922744751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3984556198120117,0.0,0.0,1.7995388507843018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0.0,59.7646598815918,0.8566030859947205,0.8609679341316223,0.7254859209060669,0.0,0.0,43.44883728027344,0.0,0.0,54.754329681396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8111997246742249,0.0,0.0,0.3016168475151062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78824383020401,0.0,0.0,0.5727620720863342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4452288150787354,0.0,0.0,1.8603689670562744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3965951204299927,0.0,0.0,1.791836142539978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0.0,60.7872428894043,0.856293797492981,0.8615885972976685,0.7313414216041565,0.0,0.0,43.993812561035156,0.0,0.0,55.307838439941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8105372786521912,0.0,0.0,0.3009829521179199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7891802787780762,0.0,0.0,0.5709211826324463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4458407163619995,0.0,0.0,1.8523908853530884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3955696821212769,0.0,0.0,1.7922205924987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,59.66818618774414,0.8531783223152161,0.856938898563385,0.7249453663825989,0.0,0.0,43.72859573364258,0.0,0.0,55.015525817871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078650236129761,0.0,0.0,0.30098068714141846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865302562713623,0.0,0.0,0.5719493627548218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4429080486297607,0.0,0.0,1.8481608629226685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3947545289993286,0.0,0.0,1.7884985208511353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0.0,59.348331451416016,0.8526331186294556,0.855996310710907,0.7229418754577637,0.0,0.0,43.08420181274414,0.0,0.0,54.51274490356445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8069912195205688,0.0,0.0,0.3002065122127533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7845792770385742,0.0,0.0,0.5678873062133789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4384539127349854,0.0,0.0,1.8479785919189453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3893380165100098,0.0,0.0,1.7877792119979858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0.0,59.419898986816406,0.8521998524665833,0.8541314005851746,0.7212948203086853,0.0,0.0,43.17225646972656,0.0,0.0,54.05581283569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8052402138710022,0.0,0.0,0.3002842962741852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7843647599220276,0.0,0.0,0.5669472217559814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4446276426315308,0.0,0.0,1.8416677713394165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3879351615905762,0.0,0.0,1.7771551609039307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0.0,59.23814392089844,0.8474151492118835,0.8535687923431396,0.7210757732391357,0.0,0.0,42.92191696166992,0.0,0.0,53.900794982910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045070767402649,0.0,0.0,0.2991180717945099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7816820740699768,0.0,0.0,0.5672396421432495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4376418590545654,0.0,0.0,1.8469295501708984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3853603601455688,0.0,0.0,1.7807509899139404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0.0,59.48411178588867,0.8487937450408936,0.8514459133148193,0.7265472412109375,0.0,0.0,43.54959487915039,0.0,0.0,57.289390563964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8033304810523987,0.0,0.0,0.2986770272254944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7856007814407349,0.0,0.0,0.5765524506568909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4326763153076172,0.0,0.0,1.8419725894927979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3843204975128174,0.0,0.0,1.7771308422088623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0.0,58.20582962036133,0.8445261716842651,0.8476949334144592,0.7208157777786255,0.0,0.0,42.30018615722656,0.0,0.0,53.773433685302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8019598126411438,0.0,0.0,0.2984386086463928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7789260745048523,0.0,0.0,0.5654330253601074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4301512241363525,0.0,0.0,1.8349968194961548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381862759590149,0.0,0.0,1.773830771446228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0.0,59.177459716796875,0.8458564281463623,0.8501023650169373,0.7204033136367798,0.0,0.0,42.764976501464844,0.0,0.0,53.43080520629883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8012605309486389,0.0,0.0,0.2986328601837158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7804959416389465,0.0,0.0,0.5659360289573669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4305552244186401,0.0,0.0,1.8371572494506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3825148344039917,0.0,0.0,1.7728931903839111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,57.73926544189453,0.8410775065422058,0.8451148867607117,0.7177829742431641,0.0,0.0,41.69005584716797,0.0,0.0,52.89823532104492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999722957611084,0.0,0.0,0.29790961742401123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7773363590240479,0.0,0.0,0.5627999305725098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4257646799087524,0.0,0.0,1.835201621055603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742990493774414,0.0,0.0,1.7692817449569702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0.0,58.886165618896484,0.8401545286178589,0.8471064567565918,0.7165161967277527,0.0,0.0,42.67919158935547,0.0,0.0,53.57143783569336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997531890869141,0.0,0.0,0.2977273762226105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7751938104629517,0.0,0.0,0.5602165460586548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4232805967330933,0.0,0.0,1.8320777416229248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3783217668533325,0.0,0.0,1.7699244022369385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0.0,58.35007095336914,0.8389238715171814,0.8483405709266663,0.7173570990562439,0.0,0.0,42.261688232421875,0.0,0.0,53.294517517089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991910576820374,0.0,0.0,0.29700517654418945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77375727891922,0.0,0.0,0.5644252896308899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4212416410446167,0.0,0.0,1.8249869346618652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3726119995117188,0.0,0.0,1.7632282972335815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,58.85929870605469,0.8420981168746948,0.842512309551239,0.7172189354896545,0.0,0.0,42.75364685058594,0.0,0.0,53.66206741333008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974947690963745,0.0,0.0,0.2970411479473114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760158777236938,0.0,0.0,0.5587350726127625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4212323427200317,0.0,0.0,1.8235691785812378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3724026679992676,0.0,0.0,1.764829397201538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0.0,58.23884963989258,0.8381672501564026,0.8432291150093079,0.7181397080421448,0.0,0.0,42.01520538330078,0.0,0.0,53.038333892822266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7963985800743103,0.0,0.0,0.2957569658756256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7767293453216553,0.0,0.0,0.5586753487586975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4200621843338013,0.0,0.0,1.8232951164245605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3729994297027588,0.0,0.0,1.760087013244629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,0.0,57.52783203125,0.8399683237075806,0.8477632403373718,0.7116518020629883,0.0,0.0,41.7152214050293,0.0,0.0,52.117977142333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7963829040527344,0.0,0.0,0.29688337445259094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727014422416687,0.0,0.0,0.5581153035163879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.416590690612793,0.0,0.0,1.822801113128662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3705998659133911,0.0,0.0,1.7605681419372559,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0.0,58.388919830322266,0.8384650349617004,0.8401563763618469,0.7126553654670715,0.0,0.0,42.64415740966797,0.0,0.0,53.05275344848633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7980086207389832,0.0,0.0,0.2964506447315216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7742689847946167,0.0,0.0,0.5600987672805786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.418298602104187,0.0,0.0,1.8181596994400024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3667932748794556,0.0,0.0,1.7589324712753296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0.0,58.236690521240234,0.8375992178916931,0.8352177739143372,0.7107053399085999,0.0,0.0,42.13451385498047,0.0,0.0,53.10030746459961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956942915916443,0.0,0.0,0.2955166697502136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7681739926338196,0.0,0.0,0.5570352077484131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193135499954224,0.0,0.0,1.82359778881073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36398184299469,0.0,0.0,1.7541205883026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
