,epoch,rollout_time,msl,u10,v10,t2m,z1000,z925,z850,z700,z600,z500,z400,z300,z250,z200,z150,z100,z50,q1000,q925,q850,q700,q600,q500,q400,q300,q250,q200,q150,q100,q50,t1000,t925,t850,t700,t600,t500,t400,t300,t250,t200,t150,t100,t50,u1000,u925,u850,u700,u600,u500,u400,u300,u250,u200,u150,u100,u50,v1000,v925,v850,v700,v600,v500,v400,v300,v250,v200,v150,v100,v50
0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9747047424316406,0.0,0.0,0.9816245436668396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717109799385071,0.0,0.0,0.9788466095924377,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974614143371582,0.0,0.0,0.9817267656326294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9717971086502075,0.0,0.0,0.9789851903915405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748597145080566,0.0,0.0,0.9818583130836487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718183279037476,0.0,0.0,0.9789777994155884,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9748219847679138,0.0,0.0,0.9818716049194336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715990424156189,0.0,0.0,0.979038417339325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750665426254272,0.0,0.0,0.9819232225418091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9718459248542786,0.0,0.0,0.979255735874176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751482605934143,0.0,0.0,0.981989860534668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722273945808411,0.0,0.0,0.97927325963974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9752837419509888,0.0,0.0,0.9821474552154541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723867177963257,0.0,0.0,0.9794225096702576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751946330070496,0.0,0.0,0.9820519685745239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722446799278259,0.0,0.0,0.9794249534606934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754060506820679,0.0,0.0,0.9821542501449585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724035859107971,0.0,0.0,0.9795584082603455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754857420921326,0.0,0.0,0.9824309349060059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9725459814071655,0.0,0.0,0.9798089861869812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755365252494812,0.0,0.0,0.9824000597000122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727090001106262,0.0,0.0,0.979896068572998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755909442901611,0.0,0.0,0.9824259281158447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972835123538971,0.0,0.0,0.9798430800437927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9756789803504944,0.0,0.0,0.9824732542037964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727133512496948,0.0,0.0,0.9800017476081848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757614731788635,0.0,0.0,0.9825972318649292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727434515953064,0.0,0.0,0.9799923896789551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757612943649292,0.0,0.0,0.9826866984367371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9730046391487122,0.0,0.0,0.980136513710022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759120941162109,0.0,0.0,0.9826897978782654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973061203956604,0.0,0.0,0.9802345037460327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760540127754211,0.0,0.0,0.9827830791473389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731748104095459,0.0,0.0,0.9803338646888733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9758933186531067,0.0,0.0,0.9826086163520813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731057286262512,0.0,0.0,0.9802442193031311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9760627746582031,0.0,0.0,0.9829119443893433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9732236862182617,0.0,0.0,0.9804158806800842,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9744642376899719,0.0,0.0,0.9816651940345764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9714416861534119,0.0,0.0,0.978684663772583,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755589365959167,0.0,0.0,0.982478141784668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728059768676758,0.0,0.0,0.9797200560569763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754881858825684,0.0,0.0,0.9823395609855652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726744890213013,0.0,0.0,0.9795597791671753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754246473312378,0.0,0.0,0.9823756217956543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726734757423401,0.0,0.0,0.9794480800628662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754996299743652,0.0,0.0,0.9824550151824951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726293683052063,0.0,0.0,0.9794322848320007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755149483680725,0.0,0.0,0.9823928475379944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9726886749267578,0.0,0.0,0.9794387817382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
