index,epoch,rollout_time,msl,u10,v10,t2m,z1000,z925,z850,z700,z600,z500,z400,z300,z250,z200,z150,z100,z50,q1000,q925,q850,q700,q600,q500,q400,q300,q250,q200,q150,q100,q50,t1000,t925,t850,t700,t600,t500,t400,t300,t250,t200,t150,t100,t50,u1000,u925,u850,u700,u600,u500,u400,u300,u250,u200,u150,u100,u50,v1000,v925,v850,v700,v600,v500,v400,v300,v250,v200,v150,v100,v50
0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4238808155059814,0.0,0.0,1.8409377336502075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3756011724472046,0.0,0.0,1.7711215019226074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.420301914215088,0.0,0.0,1.8242510557174683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3760863542556763,0.0,0.0,1.7669750452041626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4113212823867798,0.0,0.0,1.815700650215149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.365552306175232,0.0,0.0,1.7640175819396973,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4116835594177246,0.0,0.0,1.815156102180481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3665281534194946,0.0,0.0,1.7623831033706665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4112517833709717,0.0,0.0,1.8131262063980103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360535740852356,0.0,0.0,1.7587666511535645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4018527269363403,0.0,0.0,1.8044242858886719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3603851795196533,0.0,0.0,1.7535721063613892,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4018110036849976,0.0,0.0,1.8127694129943848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358928918838501,0.0,0.0,1.744534969329834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.396524429321289,0.0,0.0,1.793745756149292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3524086475372314,0.0,0.0,1.7474510669708252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3940634727478027,0.0,0.0,1.7978674173355103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3472684621810913,0.0,0.0,1.733664631843567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38800048828125,0.0,0.0,1.7857177257537842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346830129623413,0.0,0.0,1.7303967475891113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3906461000442505,0.0,0.0,1.7777683734893799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.346922516822815,0.0,0.0,1.7311986684799194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3901287317276,0.0,0.0,1.773820400238037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3425097465515137,0.0,0.0,1.7289437055587769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3934940099716187,0.0,0.0,1.7734276056289673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347505807876587,0.0,0.0,1.725486397743225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3823353052139282,0.0,0.0,1.7721387147903442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3404643535614014,0.0,0.0,1.719244360923767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3803191184997559,0.0,0.0,1.7725858688354492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3372069597244263,0.0,0.0,1.7191499471664429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.379619836807251,0.0,0.0,1.7707335948944092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3351478576660156,0.0,0.0,1.7141547203063965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3764439821243286,0.0,0.0,1.7670328617095947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3325791358947754,0.0,0.0,1.708075761795044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.376405954360962,0.0,0.0,1.759574294090271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3346641063690186,0.0,0.0,1.711263656616211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3743489980697632,0.0,0.0,1.7609446048736572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3308135271072388,0.0,0.0,1.7037273645401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.370503544807434,0.0,0.0,1.750364899635315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3264302015304565,0.0,0.0,1.6969560384750366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3689351081848145,0.0,0.0,1.747294306755066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3226068019866943,0.0,0.0,1.6925491094589233,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3654237985610962,0.0,0.0,1.7458723783493042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3229976892471313,0.0,0.0,1.6979739665985107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3629390001296997,0.0,0.0,1.7493587732315063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234529495239258,0.0,0.0,1.6929043531417847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3667190074920654,0.0,0.0,1.7505146265029907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245933055877686,0.0,0.0,1.6911218166351318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3646159172058105,0.0,0.0,1.7399427890777588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3184096813201904,0.0,0.0,1.6863667964935303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3567562103271484,0.0,0.0,1.7403383255004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3160909414291382,0.0,0.0,1.6821798086166382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3571678400039673,0.0,0.0,1.7347936630249023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3121767044067383,0.0,0.0,1.6815741062164307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3583223819732666,0.0,0.0,1.7429472208023071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314483642578125,0.0,0.0,1.681911587715149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3557989597320557,0.0,0.0,1.7233352661132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3114757537841797,0.0,0.0,1.6727869510650635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3530244827270508,0.0,0.0,1.72536039352417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3089903593063354,0.0,0.0,1.6720463037490845,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3527494668960571,0.0,0.0,1.7230260372161865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306267499923706,0.0,0.0,1.6706647872924805,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.351341724395752,0.0,0.0,1.7236088514328003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3093267679214478,0.0,0.0,1.6732298135757446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3522462844848633,0.0,0.0,1.7243493795394897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3085864782333374,0.0,0.0,1.6692047119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3526707887649536,0.0,0.0,1.7200933694839478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.311799168586731,0.0,0.0,1.6697468757629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
