index,epoch,rollout_time,msl,u10,v10,t2m,z1000,z925,z850,z700,z600,z500,z400,z300,z250,z200,z150,z100,z50,q1000,q925,q850,q700,q600,q500,q400,q300,q250,q200,q150,q100,q50,t1000,t925,t850,t700,t600,t500,t400,t300,t250,t200,t150,t100,t50,u1000,u925,u850,u700,u600,u500,u400,u300,u250,u200,u150,u100,u50,v1000,v925,v850,v700,v600,v500,v400,v300,v250,v200,v150,v100,v50
0,0.0,0.0,96.14692687988281,1.187152624130249,1.1947163343429565,1.0045286417007446,0.0,0.0,72.27532958984375,0.0,0.0,96.6524887084961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0031508207321167,0.0,0.0,0.3776026666164398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0467225313186646,0.0,0.0,0.7810068130493164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0.0,75.16665649414062,1.0028431415557861,1.0092366933822632,0.8250771164894104,0.0,0.0,55.044857025146484,0.0,0.0,71.5905990600586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912702739238739,0.0,0.0,0.340792179107666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9006510972976685,0.0,0.0,0.6692297458648682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2.0,0.0,73.56595611572266,0.9663090705871582,0.966518223285675,0.8343332409858704,0.0,0.0,54.527530670166016,0.0,0.0,70.66063690185547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8759543299674988,0.0,0.0,0.3295978307723999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873010516166687,0.0,0.0,0.6413803100585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0.0,66.2795181274414,0.908256471157074,0.9189324378967285,0.7610785365104675,0.0,0.0,48.38092803955078,0.0,0.0,60.86288833618164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8417479991912842,0.0,0.0,0.3122682273387909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824826717376709,0.0,0.0,0.6046679615974426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4.0,0.0,64.00762939453125,0.8915237188339233,0.8982849717140198,0.7437665462493896,0.0,0.0,46.34052276611328,0.0,0.0,58.33218765258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8245171308517456,0.0,0.0,0.3069576323032379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8078237175941467,0.0,0.0,0.5926207304000854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5.0,0.0,63.87822723388672,0.8792824745178223,0.8834069967269897,0.7428240180015564,0.0,0.0,46.016082763671875,0.0,0.0,59.32615280151367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8148605823516846,0.0,0.0,0.30280643701553345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7999036312103271,0.0,0.0,0.5850231051445007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6.0,0.0,62.31342315673828,0.8687281012535095,0.8752778768539429,0.7300454378128052,0.0,0.0,45.12840270996094,0.0,0.0,55.9891242980957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8084477782249451,0.0,0.0,0.3001309633255005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7917680740356445,0.0,0.0,0.5766510963439941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,7.0,0.0,61.886566162109375,0.8682677745819092,0.8693568706512451,0.7307075262069702,0.0,0.0,44.81779861450195,0.0,0.0,56.17142868041992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024152517318726,0.0,0.0,0.29870325326919556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867681384086609,0.0,0.0,0.5729951858520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8.0,0.0,62.20004653930664,0.8580190539360046,0.8603571653366089,0.7244720458984375,0.0,0.0,45.64042282104492,0.0,0.0,56.445308685302734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946566939353943,0.0,0.0,0.2971038222312927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7859789133071899,0.0,0.0,0.5691095590591431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,9.0,0.0,60.86626434326172,0.8522903919219971,0.8584814667701721,0.7228800654411316,0.0,0.0,44.923892974853516,0.0,0.0,56.89588928222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7931720018386841,0.0,0.0,0.29534855484962463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7784909605979919,0.0,0.0,0.5682157874107361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
