epoch,rollout_time,msl,u10,v10,t2m,z1000,z925,z850,z700,z600,z500,z400,z300,z250,z200,z150,z100,z50,q1000,q925,q850,q700,q600,q500,q400,q300,q250,q200,q150,q100,q50,t1000,t925,t850,t700,t600,t500,t400,t300,t250,t200,t150,t100,t50,u1000,u925,u850,u700,u600,u500,u400,u300,u250,u200,u150,u100,u50,v1000,v925,v850,v700,v600,v500,v400,v300,v250,v200,v150,v100,v50
41.0,0.0,54.40648651123047,0.7868374586105347,0.7889404296875,0.6857618093490601,0.0,0.0,39.382965087890625,0.0,0.0,47.87983322143555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7562899589538574,0.0,0.0,0.28104597330093384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378882169723511,0.0,0.0,0.531648576259613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,54.643760681152344,0.788462221622467,0.7920049428939819,0.6870065927505493,0.0,0.0,39.720333099365234,0.0,0.0,49.06454849243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579901814460754,0.0,0.0,0.2806658148765564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.743273138999939,0.0,0.0,0.5312949419021606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,53.79489517211914,0.786549985408783,0.7885158061981201,0.6872138381004333,0.0,0.0,38.88752746582031,0.0,0.0,47.34638595581055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7551441788673401,0.0,0.0,0.2802810072898865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368546724319458,0.0,0.0,0.5289973020553589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,53.938899993896484,0.7836044430732727,0.7839831709861755,0.68170166015625,0.0,0.0,38.98073959350586,0.0,0.0,47.543212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752863347530365,0.0,0.0,0.28011438250541687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73295658826828,0.0,0.0,0.5283934473991394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,53.907562255859375,0.7825534343719482,0.7853963375091553,0.6809442043304443,0.0,0.0,38.87813186645508,0.0,0.0,47.32870101928711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7533102631568909,0.0,0.0,0.27941790223121643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7350429892539978,0.0,0.0,0.5308769941329956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,54.619590759277344,0.7797020077705383,0.7823310494422913,0.6805724501609802,0.0,0.0,39.816383361816406,0.0,0.0,48.21975326538086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7513461709022522,0.0,0.0,0.2782927453517914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328638434410095,0.0,0.0,0.5283241868019104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,53.44769287109375,0.7809089422225952,0.7827572226524353,0.6818400025367737,0.0,0.0,38.51260757446289,0.0,0.0,47.33024978637695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516710758209229,0.0,0.0,0.2784227430820465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7340627908706665,0.0,0.0,0.5274321436882019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,53.56463623046875,0.7776124477386475,0.7801768779754639,0.6804838180541992,0.0,0.0,38.70762252807617,0.0,0.0,47.14950180053711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497126460075378,0.0,0.0,0.2782406210899353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309329509735107,0.0,0.0,0.5248090028762817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,53.33381271362305,0.7767454981803894,0.7789317965507507,0.6788701415061951,0.0,0.0,38.42005920410156,0.0,0.0,46.80077362060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7503892779350281,0.0,0.0,0.2777934968471527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7305370569229126,0.0,0.0,0.5256646871566772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,52.91914367675781,0.7735902070999146,0.7779580950737,0.6784756183624268,0.0,0.0,38.09847640991211,0.0,0.0,46.514957427978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499735355377197,0.0,0.0,0.27789369225502014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7288662791252136,0.0,0.0,0.5276329517364502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,53.19571304321289,0.7734343409538269,0.7771518230438232,0.6799882054328918,0.0,0.0,38.949623107910156,0.0,0.0,48.65568923950195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7477083802223206,0.0,0.0,0.27764472365379333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7269780039787292,0.0,0.0,0.5256046056747437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,52.6842041015625,0.7707247734069824,0.7766490578651428,0.6773061156272888,0.0,0.0,38.158966064453125,0.0,0.0,46.49980163574219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7480543255805969,0.0,0.0,0.27705395221710205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264773845672607,0.0,0.0,0.5267139673233032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,52.786251068115234,0.7698466777801514,0.7718627452850342,0.675777792930603,0.0,0.0,38.176605224609375,0.0,0.0,46.66159439086914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7461379170417786,0.0,0.0,0.276241660118103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7267090082168579,0.0,0.0,0.5209471583366394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,52.052276611328125,0.7676716446876526,0.7708039879798889,0.6743844151496887,0.0,0.0,37.42584228515625,0.0,0.0,45.854087829589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468048930168152,0.0,0.0,0.27698588371276855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7261490821838379,0.0,0.0,0.5219968557357788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,52.29302978515625,0.7671687602996826,0.7722278833389282,0.6783764958381653,0.0,0.0,37.752052307128906,0.0,0.0,45.900142669677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7469778656959534,0.0,0.0,0.2760222852230072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7259634137153625,0.0,0.0,0.5205366611480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,52.19929504394531,0.7634795308113098,0.7678238153457642,0.6732956171035767,0.0,0.0,37.606361389160156,0.0,0.0,45.38286590576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7436681389808655,0.0,0.0,0.2755390405654907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254131436347961,0.0,0.0,0.5189869999885559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,52.42860412597656,0.764605700969696,0.7685003876686096,0.6733182668685913,0.0,0.0,37.757652282714844,0.0,0.0,46.09519577026367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74309903383255,0.0,0.0,0.2753499746322632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208187580108643,0.0,0.0,0.5197641849517822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0,51.322608947753906,0.7608792781829834,0.7626256942749023,0.6706299185752869,0.0,0.0,36.8868522644043,0.0,0.0,44.892982482910156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74078369140625,0.0,0.0,0.2748033404350281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194567322731018,0.0,0.0,0.5212686061859131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,51.659122467041016,0.7627061009407043,0.7625313401222229,0.670454204082489,0.0,0.0,37.307865142822266,0.0,0.0,45.046207427978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407214045524597,0.0,0.0,0.27481725811958313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7188588976860046,0.0,0.0,0.5164648294448853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,51.17264175415039,0.7594161033630371,0.7613464593887329,0.6683769226074219,0.0,0.0,36.935543060302734,0.0,0.0,45.54985809326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7406272888183594,0.0,0.0,0.27435487508773804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7220497131347656,0.0,0.0,0.5180651545524597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.0,51.5225715637207,0.757240355014801,0.7596292495727539,0.667424738407135,0.0,0.0,37.019309997558594,0.0,0.0,44.89073944091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383853793144226,0.0,0.0,0.2735251188278198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191051840782166,0.0,0.0,0.5139514207839966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,0.0,51.6410026550293,0.7562829256057739,0.7576368451118469,0.6699416637420654,0.0,0.0,37.55174255371094,0.0,0.0,45.60261535644531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7379037737846375,0.0,0.0,0.27370885014533997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206289172172546,0.0,0.0,0.5139778256416321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,50.91871643066406,0.75083327293396,0.7549651861190796,0.6659257411956787,0.0,0.0,36.59775924682617,0.0,0.0,44.41930389404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7366893887519836,0.0,0.0,0.2727021276950836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7184590101242065,0.0,0.0,0.5153546333312988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,51.78765106201172,0.7494029402732849,0.7531066536903381,0.6650763154029846,0.0,0.0,37.21949005126953,0.0,0.0,44.73531723022461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364763617515564,0.0,0.0,0.27289748191833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.713578999042511,0.0,0.0,0.5100472569465637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,0.0,50.46476745605469,0.7500523924827576,0.7557996511459351,0.6647266149520874,0.0,0.0,36.40196990966797,0.0,0.0,44.216087341308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734836757183075,0.0,0.0,0.2724590301513672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129244804382324,0.0,0.0,0.5149839520454407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,50.287925720214844,0.7482737898826599,0.7524489164352417,0.6643199324607849,0.0,0.0,36.20341873168945,0.0,0.0,44.30925750732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7342988848686218,0.0,0.0,0.27219438552856445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119489908218384,0.0,0.0,0.5113797783851624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,49.983402252197266,0.7476545572280884,0.7507451772689819,0.6650512218475342,0.0,0.0,36.097816467285156,0.0,0.0,44.548160552978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7336638569831848,0.0,0.0,0.2717912793159485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101250290870667,0.0,0.0,0.5089092254638672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,50.73015213012695,0.7469090223312378,0.7487829327583313,0.6641106605529785,0.0,0.0,36.532596588134766,0.0,0.0,44.05020523071289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732157289981842,0.0,0.0,0.27118268609046936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7124490737915039,0.0,0.0,0.5104562640190125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,50.07880401611328,0.7420933842658997,0.7450492978096008,0.6590901613235474,0.0,0.0,36.114227294921875,0.0,0.0,44.41319274902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730024516582489,0.0,0.0,0.27049168944358826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075040936470032,0.0,0.0,0.5099206566810608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,49.724979400634766,0.7402825951576233,0.7434274554252625,0.6595218181610107,0.0,0.0,36.17875289916992,0.0,0.0,43.47306823730469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7300730347633362,0.0,0.0,0.27081549167633057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071722149848938,0.0,0.0,0.5058587789535522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.0,0.0,49.59033966064453,0.7388124465942383,0.7423931956291199,0.6593120098114014,0.0,0.0,35.90090560913086,0.0,0.0,43.91230010986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.730191707611084,0.0,0.0,0.26975739002227783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7082844376564026,0.0,0.0,0.5069302320480347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,49.338165283203125,0.7372713685035706,0.7400891780853271,0.6580079197883606,0.0,0.0,35.539024353027344,0.0,0.0,43.0336799621582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7280559539794922,0.0,0.0,0.2693949043750763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065831422805786,0.0,0.0,0.5049567818641663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.0,0.0,49.15932083129883,0.7367023229598999,0.7399892807006836,0.6600534319877625,0.0,0.0,35.470848083496094,0.0,0.0,43.16892623901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271094918251038,0.0,0.0,0.269710510969162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7058922052383423,0.0,0.0,0.5061328411102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,49.60789108276367,0.7418012619018555,0.7416986227035522,0.6579598188400269,0.0,0.0,35.790435791015625,0.0,0.0,43.39667892456055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7267929315567017,0.0,0.0,0.2691280245780945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7057071328163147,0.0,0.0,0.5057750344276428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,48.84654235839844,0.7322232127189636,0.7358325719833374,0.6549927592277527,0.0,0.0,35.325347900390625,0.0,0.0,43.805511474609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7248647809028625,0.0,0.0,0.26854273676872253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7026868462562561,0.0,0.0,0.5022376775741577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,49.059146881103516,0.7321256995201111,0.7367234826087952,0.6542112827301025,0.0,0.0,35.33912658691406,0.0,0.0,42.69716262817383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246040105819702,0.0,0.0,0.26831597089767456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7026946544647217,0.0,0.0,0.5019048452377319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,48.70718002319336,0.7313624620437622,0.7332576513290405,0.6565183401107788,0.0,0.0,35.14266586303711,0.0,0.0,42.48785400390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7246536016464233,0.0,0.0,0.2678096294403076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7004989981651306,0.0,0.0,0.5001394748687744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,48.62779998779297,0.7285674214363098,0.7323155999183655,0.6545084118843079,0.0,0.0,35.04418182373047,0.0,0.0,42.46376037597656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7233554720878601,0.0,0.0,0.26783132553100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7005804777145386,0.0,0.0,0.5018877983093262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,49.41322708129883,0.7274163961410522,0.7309360504150391,0.654194712638855,0.0,0.0,35.8524055480957,0.0,0.0,43.16820526123047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222057580947876,0.0,0.0,0.26765885949134827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6982178092002869,0.0,0.0,0.5022670030593872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,48.848690032958984,0.7277121543884277,0.7323648929595947,0.6524056792259216,0.0,0.0,35.32613754272461,0.0,0.0,43.6113166809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7216432690620422,0.0,0.0,0.2672678530216217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6996670961380005,0.0,0.0,0.5014675855636597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,48.128726959228516,0.7222760319709778,0.7264240384101868,0.6518666744232178,0.0,0.0,34.90974044799805,0.0,0.0,42.02239990234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7198761701583862,0.0,0.0,0.2664858102798462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6952057480812073,0.0,0.0,0.49811163544654846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
