,epoch,rollout_time,msl,u10,v10,t2m,z1000,z925,z850,z700,z600,z500,z400,z300,z250,z200,z150,z100,z50,q1000,q925,q850,q700,q600,q500,q400,q300,q250,q200,q150,q100,q50,t1000,t925,t850,t700,t600,t500,t400,t300,t250,t200,t150,t100,t50,u1000,u925,u850,u700,u600,u500,u400,u300,u250,u200,u150,u100,u50,v1000,v925,v850,v700,v600,v500,v400,v300,v250,v200,v150,v100,v50
0,10.0,0.0,0.9976096749305725,0.980155348777771,0.980014443397522,0.9913520216941833,0.0,0.0,0.9979788064956665,0.0,0.0,0.9993355870246887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9424704909324646,0.0,0.0,0.955213189125061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888370037078857,0.0,0.0,0.9924882054328918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,11.0,0.0,0.9976378679275513,0.9799149036407471,0.9797102212905884,0.9913889169692993,0.0,0.0,0.9979802966117859,0.0,0.0,0.9993639588356018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9429214596748352,0.0,0.0,0.9555146098136902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888936877250671,0.0,0.0,0.9925325512886047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,12.0,0.0,0.9976356625556946,0.9804258346557617,0.9803256988525391,0.9914414286613464,0.0,0.0,0.9978711605072021,0.0,0.0,0.9993415474891663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436788558959961,0.0,0.0,0.9554691910743713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988980233669281,0.0,0.0,0.9925439357757568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.0,0.9977607727050781,0.9805263876914978,0.9803998470306396,0.9915149807929993,0.0,0.0,0.998094916343689,0.0,0.0,0.9993663430213928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436023831367493,0.0,0.0,0.95600825548172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891114234924316,0.0,0.0,0.9925740361213684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,0.0,0.9977303147315979,0.9805488586425781,0.9804772734642029,0.9915474057197571,0.0,0.0,0.9980226159095764,0.0,0.0,0.9993937611579895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9439717531204224,0.0,0.0,0.9559874534606934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890613555908203,0.0,0.0,0.9925981760025024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,15.0,0.0,0.9977346658706665,0.9807090759277344,0.9805424213409424,0.991546094417572,0.0,0.0,0.9980348348617554,0.0,0.0,0.9994021058082581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9438422322273254,0.0,0.0,0.956371545791626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9891629219055176,0.0,0.0,0.9927365183830261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,16.0,0.0,0.9978117942810059,0.9807321429252625,0.9806635975837708,0.9915708899497986,0.0,0.0,0.9981544613838196,0.0,0.0,0.9994214773178101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442628026008606,0.0,0.0,0.9565483331680298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989214301109314,0.0,0.0,0.9927278161048889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,0.0,0.9978271722793579,0.980930745601654,0.9807386994361877,0.9916064739227295,0.0,0.0,0.9981600046157837,0.0,0.0,0.9994269609451294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9443816542625427,0.0,0.0,0.9567309021949768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9889944195747375,0.0,0.0,0.9926891922950745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,0.0,0.9977871775627136,0.9808874130249023,0.9807376861572266,0.9916408061981201,0.0,0.0,0.9980945587158203,0.0,0.0,0.9993923306465149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9442973136901855,0.0,0.0,0.956392228603363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892392754554749,0.0,0.0,0.9927770495414734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,0.0,0.9977912306785583,0.9811116456985474,0.9809798002243042,0.9916296005249023,0.0,0.0,0.9980924725532532,0.0,0.0,0.9994091391563416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9448155164718628,0.0,0.0,0.9569128155708313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989284336566925,0.0,0.0,0.992883026599884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,0.0,0.997856616973877,0.9810732007026672,0.9811418056488037,0.9916769862174988,0.0,0.0,0.998187780380249,0.0,0.0,0.9994290471076965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450216889381409,0.0,0.0,0.9570332765579224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894105195999146,0.0,0.0,0.9929008483886719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,0.0,0.9979041814804077,0.9811014533042908,0.9810631275177002,0.9916538000106812,0.0,0.0,0.9982162117958069,0.0,0.0,0.9994432926177979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9450308680534363,0.0,0.0,0.9572024345397949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9892867803573608,0.0,0.0,0.9928666949272156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22.0,0.0,0.9978603720664978,0.9812031388282776,0.9811269044876099,0.9916374683380127,0.0,0.0,0.9981938004493713,0.0,0.0,0.9994059801101685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451068639755249,0.0,0.0,0.9573177695274353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894135594367981,0.0,0.0,0.9928593039512634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,0.0,0.9978609681129456,0.9814050197601318,0.9812226295471191,0.9917675852775574,0.0,0.0,0.9981770515441895,0.0,0.0,0.9994613528251648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452080726623535,0.0,0.0,0.9575308561325073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894207119941711,0.0,0.0,0.9928709268569946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,0.0,0.9978957772254944,0.9814375638961792,0.9812842011451721,0.9916653633117676,0.0,0.0,0.998213529586792,0.0,0.0,0.9994639754295349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455720782279968,0.0,0.0,0.9575395584106445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9894283413887024,0.0,0.0,0.9929169416427612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,0.0,0.9979212284088135,0.9815787672996521,0.9814620018005371,0.9916698932647705,0.0,0.0,0.9982198476791382,0.0,0.0,0.9994645714759827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455777406692505,0.0,0.0,0.9576867818832397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98957759141922,0.0,0.0,0.993043065071106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,0.0,0.9979759454727173,0.9815250039100647,0.9815466403961182,0.991814136505127,0.0,0.0,0.9982712268829346,0.0,0.0,0.9994878768920898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455882906913757,0.0,0.0,0.957740843296051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896073341369629,0.0,0.0,0.9930164813995361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,27.0,0.0,0.9979615211486816,0.9818117618560791,0.9817699790000916,0.9919236898422241,0.0,0.0,0.998263418674469,0.0,0.0,0.9995033740997314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945804238319397,0.0,0.0,0.9576396942138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895833134651184,0.0,0.0,0.9930317401885986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,0.0,0.9979909062385559,0.981499969959259,0.9817059636116028,0.9918975234031677,0.0,0.0,0.9982797503471375,0.0,0.0,0.9995052218437195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9454131722450256,0.0,0.0,0.9579370617866516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896193742752075,0.0,0.0,0.9930759072303772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,0.0,0.9979180693626404,0.981590211391449,0.9817405343055725,0.9918180704116821,0.0,0.0,0.9982416033744812,0.0,0.0,0.999514102935791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9460203647613525,0.0,0.0,0.9580339193344116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895816445350647,0.0,0.0,0.9930488467216492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,0.0,0.997958779335022,0.9817517399787903,0.9817084670066833,0.9918424487113953,0.0,0.0,0.9982584118843079,0.0,0.0,0.9994847774505615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459789395332336,0.0,0.0,0.9579843878746033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896393418312073,0.0,0.0,0.9931150674819946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,0.0,0.9979791045188904,0.9819396138191223,0.9818549752235413,0.9918935894966125,0.0,0.0,0.9982916712760925,0.0,0.0,0.9994715452194214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9457594752311707,0.0,0.0,0.9581938982009888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896100759506226,0.0,0.0,0.9930949807167053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,0.0,0.9980184435844421,0.9820069074630737,0.9820027947425842,0.9919256567955017,0.0,0.0,0.9983158111572266,0.0,0.0,0.9994996786117554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463292360305786,0.0,0.0,0.9582635164260864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897114038467407,0.0,0.0,0.9931891560554504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,0.0,0.9980341792106628,0.9819822311401367,0.9819620847702026,0.9918994307518005,0.0,0.0,0.9983119368553162,0.0,0.0,0.9995046854019165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464552998542786,0.0,0.0,0.9584808945655823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897104501724243,0.0,0.0,0.9932007193565369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,0.0,0.998096227645874,0.982036292552948,0.9820253252983093,0.9918873310089111,0.0,0.0,0.998377799987793,0.0,0.0,0.9995413422584534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465700387954712,0.0,0.0,0.9584499001502991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897120594978333,0.0,0.0,0.993190586566925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,0.0,0.9980692863464355,0.982210099697113,0.9822503924369812,0.9920101165771484,0.0,0.0,0.9983659982681274,0.0,0.0,0.9995500445365906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9465839862823486,0.0,0.0,0.9585949778556824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897531270980835,0.0,0.0,0.9932411313056946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,36.0,0.0,0.9980589151382446,0.9821304678916931,0.9821217060089111,0.9919528961181641,0.0,0.0,0.9983342289924622,0.0,0.0,0.9994971752166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9469006657600403,0.0,0.0,0.9586271047592163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989809513092041,0.0,0.0,0.9932101964950562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,37.0,0.0,0.9980405569076538,0.9821016192436218,0.9822005033493042,0.9919542670249939,0.0,0.0,0.9983579516410828,0.0,0.0,0.9995391964912415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9466801285743713,0.0,0.0,0.9588252305984497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896685481071472,0.0,0.0,0.9931747913360596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,38.0,0.0,0.9980638027191162,0.9823973178863525,0.9823733568191528,0.991998016834259,0.0,0.0,0.9983837604522705,0.0,0.0,0.9995579123497009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470199942588806,0.0,0.0,0.958867073059082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897626638412476,0.0,0.0,0.9932407140731812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,0.0,0.9980596899986267,0.9824364185333252,0.9824602007865906,0.9920230507850647,0.0,0.0,0.9983253479003906,0.0,0.0,0.9994983673095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.946698784828186,0.0,0.0,0.9588375687599182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9897491335868835,0.0,0.0,0.9932750463485718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
